poem_id,language,pilot_status,profile_status,release_status,source_path
MV++_0392,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0392.json
MV++_0393,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0393.json
MV++_0394,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0394.json
MV++_0395,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0395.json
MV++_0396,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0396.json
MV++_0397,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0397.json
MV++_0398,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0398.json
MV++_0399,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0399.json
MV++_0400,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0400.json
MV++_0401,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0401.json
MV++_0402,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0402.json
MV++_0403,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0403.json
MV++_0404,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0404.json
MV++_0405,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0405.json
MV++_0406,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0406.json
MV++_0407,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0407.json
MV++_0408,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0408.json
MV++_0409,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0409.json
MV++_0410,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0410.json
MV++_0411,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0411.json
MV++_0412,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0412.json
MV++_0413,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0413.json
MV++_0414,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0414.json
MV++_0415,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0415.json
MV++_0416,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0416.json
MV++_0417,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0417.json
MV++_0418,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0418.json
MV++_0419,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0419.json
MV++_0420,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0420.json
MV++_0421,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0421.json
MV++_0422,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0422.json
MV++_0423,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0423.json
MV++_0424,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0424.json
MV++_0425,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0425.json
MV++_0426,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0426.json
MV++_0427,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0427.json
MV++_0428,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0428.json
MV++_0429,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0429.json
MV++_0430,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0430.json
MV++_0431,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0431.json
MV++_0432,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0432.json
MV++_0433,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0433.json
MV++_0434,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0434.json
MV++_0435,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0435.json
MV++_0436,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0436.json
MV++_0437,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0437.json
MV++_0438,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0438.json
MV++_0439,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0439.json
MV++_0440,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0440.json
MV++_0441,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0441.json
MV++_0442,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0442.json
MV++_0443,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0443.json
MV++_0444,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0444.json
MV++_0445,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0445.json
MV++_0446,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0446.json
MV++_0447,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0447.json
MV++_0448,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0448.json
MV++_0449,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0449.json
MV++_0450,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0450.json
MV++_0451,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0451.json
MV++_0452,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0452.json
MV++_0453,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0453.json
MV++_0454,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0454.json
MV++_0455,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0455.json
MV++_0456,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0456.json
MV++_0457,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0457.json
MV++_0458,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0458.json
MV++_0459,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0459.json
MV++_0460,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0460.json
MV++_0461,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0461.json
MV++_0462,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0462.json
MV++_0463,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0463.json
MV++_0464,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0464.json
MV++_0465,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0465.json
MV++_0466,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0466.json
MV++_0467,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0467.json
MV++_0468,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0468.json
MV++_0469,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0469.json
MV++_0470,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0470.json
MV++_0471,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0471.json
MV++_0472,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0472.json
MV++_0473,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0473.json
MV++_0474,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0474.json
MV++_0475,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0475.json
MV++_0476,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0476.json
MV++_0477,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0477.json
MV++_0478,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0478.json
MV++_0479,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0479.json
MV++_0480,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0480.json
MV++_0481,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0481.json
MV++_0482,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0482.json
MV++_0483,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0483.json
MV++_0484,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0484.json
MV++_0485,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0485.json
MV++_0486,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0486.json
MV++_0487,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0487.json
MV++_0488,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0488.json
MV++_0489,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0489.json
MV++_0490,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0490.json
MV++_0491,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0491.json
MV++_0492,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0492.json
MV++_0493,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0493.json
MV++_0494,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0494.json
MV++_0495,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0495.json
MV++_0496,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0496.json
MV++_0497,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0497.json
MV++_0498,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0498.json
MV++_0499,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0499.json
MV++_0500,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0500.json
MV++_0501,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0501.json
MV++_0502,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0502.json
MV++_0503,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0503.json
MV++_0504,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0504.json
MV++_0505,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0505.json
MV++_0506,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0506.json
MV++_0507,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0507.json
MV++_0508,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0508.json
MV++_0509,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0509.json
MV++_0510,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0510.json
MV++_0511,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0511.json
MV++_0512,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0512.json
MV++_0513,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0513.json
MV++_0514,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0514.json
MV++_0515,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0515.json
MV++_0516,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0516.json
MV++_0517,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0517.json
MV++_0518,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0518.json
MV++_0519,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0519.json
MV++_0520,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0520.json
MV++_0521,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0521.json
MV++_0522,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0522.json
MV++_0523,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0523.json
MV++_0524,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0524.json
MV++_0525,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0525.json
MV++_0526,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0526.json
MV++_0527,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0527.json
MV++_0528,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0528.json
MV++_0529,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0529.json
MV++_0530,Hindi,AVAILABLE_FOR_ASSIGNMENT,SUPPORTED_PILOT_VALIDATED,AUTHORIZED_FOR_TEAM_GENERATION,data/source_corpus/Hindi/MV++_0530.json
